ID_Pedido,ID_Cliente,Fecha_Pedido,Fecha_Envio,ID_Detalle,ID_Producto,Nombre_Producto,Categoria,Subcategoria,Marca,Cantidad,Ventas,Ganancia,Precio_Lista,Costo_Unitario,Mes,Año,Dias_Envio,Venta_Promedio_Unidad,Costo_Total_Estimado
ORD-2024-00623,C0167,2023-11-21,2023-11-21,1561,P0082,Papelería Eco 2,Oficina,Papelería,Orion,7,4136.02,2256.94,590.86,268.44,2023-11,2023,0,590.86,1879.08
ORD-2024-00623,C0167,2023-11-21,2023-11-21,1562,P0039,Periféricos Nova 9,Tecnología,Periféricos,Vector,5,948.44,14.72,237.11,188.91,2023-11,2023,0,189.68800000000002,944.55
ORD-2024-00624,C0074,2024-05-26,2024-06-01,1563,P0093,Archivadores Flex 3,Oficina,Archivadores,Vector,5,2499.48,1129.69,624.87,291.47,2024-05,2024,6,499.896,1457.3500000000001
ORD-2024-00624,C0074,2024-05-26,2024-06-01,1564,P0017,Teléfonos Plus 7,Tecnología,Teléfonos,Alerce,6,1535.1,554.82,255.85,163.38,2024-05,2024,6,255.85,980.28
ORD-2024-00624,C0074,2024-05-26,2024-06-01,1565,P0027,Computadores Flex 7,Tecnología,Computadores,Alerce,2,75.39,37.51,39.68,18.7,2024-05,2024,6,37.695,37.4
ORD-2024-00624,C0074,2024-05-26,2024-06-01,1566,P0091,Archivadores Flex 1,Oficina,Archivadores,Alerce,2,1030.58,326.18,515.29,352.2,2024-05,2024,6,515.29,704.4
ORD-2024-00625,C0065,2023-07-24,2023-07-28,1567,P0095,Archivadores Plus 5,Oficina,Archivadores,Altura,1,527.25,242.93,527.25,284.32,2023-07,2023,4,527.25,284.32
ORD-2024-00625,C0065,2023-07-24,2023-07-28,1568,P0034,Periféricos Flex 4,Tecnología,Periféricos,Orion,8,3357.44,1151.28,419.68,275.77,2023-07,2023,4,419.68,2206.16
ORD-2024-00625,C0065,2023-07-24,2023-07-28,1569,P0045,Sillas Eco 5,Muebles,Sillas,Lumen,1,534.9,143.26,534.9,391.64,2023-07,2023,4,534.9,391.64
ORD-2024-00625,C0065,2023-07-24,2023-07-28,1570,P0067,Libreros Pro 7,Muebles,Libreros,Nova,2,241.88,37.21,172.77,109.03,2023-07,2023,4,120.94,218.06
ORD-2024-00626,C0180,2024-05-06,2024-05-09,1571,P0049,Sillas Smart 9,Muebles,Sillas,Orion,3,867.36,231.51,289.12,211.95,2024-05,2024,3,289.12,635.8499999999999
ORD-2024-00626,C0180,2024-05-06,2024-05-09,1572,P0066,Libreros Smart 6,Muebles,Libreros,Lumen,8,2303.04,812.44,359.85,174.82,2024-05,2024,3,287.88,1398.56
ORD-2024-00627,C0053,2024-02-06,2024-02-06,1573,P0023,Computadores Pro 3,Tecnología,Computadores,Patagonia,2,1110.72,284.84,793.37,395.09,2024-02,2024,0,555.36,790.18
ORD-2024-00627,C0053,2024-02-06,2024-02-06,1574,P0057,Mesas Smart 7,Muebles,Mesas,Patagonia,4,2063.24,761.56,515.81,325.42,2024-02,2024,0,515.81,1301.68
ORD-2024-00627,C0053,2024-02-06,2024-02-06,1575,P0042,Sillas Flex 2,Muebles,Sillas,Vector,3,1670.43,540.3,556.81,376.71,2024-02,2024,0,556.8100000000001,1130.1299999999999
ORD-2024-00627,C0053,2024-02-06,2024-02-06,1576,P0095,Archivadores Plus 5,Oficina,Archivadores,Altura,7,3690.75,1700.51,527.25,284.32,2024-02,2024,0,527.25,1990.24
ORD-2024-00628,C0168,2024-11-04,2024-11-10,1577,P0031,Periféricos Smart 1,Tecnología,Periféricos,Andes,3,593.08,247.54,232.58,113.04,2024-11,2024,6,197.69333333333336,339.12
ORD-2024-00628,C0168,2024-11-04,2024-11-10,1578,P0102,Etiquetas Pro 2,Oficina,Etiquetas,Vector,4,1457.55,359.99,428.69,272.95,2024-11,2024,6,364.3875,1091.8
ORD-2024-00629,C0137,2024-03-03,2024-03-03,1579,P0104,Etiquetas Nova 4,Oficina,Etiquetas,Altura,7,3812.76,1108.11,605.2,392.5,2024-03,2024,0,544.6800000000001,2747.5
ORD-2024-00629,C0137,2024-03-03,2024-03-03,1580,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,Lumen,6,2227.55,626.88,412.51,260.75,2024-03,2024,0,371.2583333333334,1564.5
ORD-2024-00630,C0060,2023-07-04,2023-07-07,1581,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,Lumen,3,866.27,147.9,412.51,260.75,2023-07,2023,3,288.75666666666666,782.25
ORD-2024-00630,C0060,2023-07-04,2023-07-07,1582,P0043,Sillas Smart 3,Muebles,Sillas,Altura,4,1972.88,262.51,704.6,405.63,2023-07,2023,3,493.22,1622.52
ORD-2024-00631,C0058,2023-08-08,2023-08-11,1583,P0017,Teléfonos Plus 7,Tecnología,Teléfonos,Alerce,3,767.55,277.41,255.85,163.38,2023-08,2023,3,255.85,490.14
ORD-2024-00631,C0058,2023-08-08,2023-08-11,1584,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,Patagonia,6,3294.14,391.08,686.28,471.26,2023-08,2023,3,549.0233333333333,2827.56
ORD-2024-00632,C0281,2023-07-12,2023-07-13,1585,P0067,Libreros Pro 7,Muebles,Libreros,Nova,8,1174.84,287.37,172.77,109.03,2023-07,2023,1,146.855,872.24
ORD-2024-00632,C0281,2023-07-12,2023-07-13,1586,P0086,Papelería Flex 6,Oficina,Papelería,Andes,6,3876.78,1639.26,646.13,372.92,2023-07,2023,1,646.13,2237.52
ORD-2024-00632,C0281,2023-07-12,2023-07-13,1587,P0119,Sobres Plus 9,Oficina,Sobres,Andes,1,620.24,272.55,620.24,347.69,2023-07,2023,1,620.24,347.69
ORD-2024-00632,C0281,2023-07-12,2023-07-13,1588,P0039,Periféricos Nova 9,Tecnología,Periféricos,Vector,4,758.75,-7.92,237.11,188.91,2023-07,2023,1,189.6875,755.64
ORD-2024-00633,C0057,2024-04-16,2024-04-16,1589,P0083,Papelería Pro 3,Oficina,Papelería,Altura,3,134.87,26.18,52.89,35.71,2024-04,2024,0,44.95666666666667,107.13
ORD-2024-00633,C0057,2024-04-16,2024-04-16,1590,P0039,Periféricos Nova 9,Tecnología,Periféricos,Vector,4,663.91,-66.37,237.11,188.91,2024-04,2024,0,165.9775,755.64
ORD-2024-00634,C0030,2024-09-18,2024-09-24,1591,P0088,Papelería Eco 8,Oficina,Papelería,Patagonia,8,5566.72,2183.92,695.84,422.85,2024-09,2024,6,695.84,3382.8
ORD-2024-00634,C0030,2024-09-18,2024-09-24,1592,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,Andes,7,3678.01,904.33,525.43,396.24,2024-09,2024,6,525.4300000000001,2773.6800000000003
ORD-2024-00635,C0060,2023-08-01,2023-08-02,1593,P0078,Almacenamiento Eco 8,Muebles,Almacenamiento,Andes,2,600.44,329.66,300.22,135.39,2023-08,2023,1,300.22,270.78
ORD-2024-00636,C0054,2023-05-13,2023-05-14,1594,P0120,Sobres Plus 10,Oficina,Sobres,Altura,4,2683.83,911.47,706.27,437.08,2023-05,2023,1,670.9575,1748.32
ORD-2024-00636,C0054,2023-05-13,2023-05-14,1595,P0005,Accesorios Flex 5,Tecnología,Accesorios,Vector,5,4235.43,1487.5,891.67,550.81,2023-05,2023,1,847.086,2754.0499999999997
ORD-2024-00636,C0054,2023-05-13,2023-05-14,1596,P0027,Computadores Flex 7,Tecnología,Computadores,Alerce,1,39.68,20.98,39.68,18.7,2023-05,2023,1,39.68,18.7
ORD-2024-00636,C0054,2023-05-13,2023-05-14,1597,P0100,Archivadores Smart 10,Oficina,Archivadores,Andes,2,105.24,28.62,52.62,38.31,2023-05,2023,1,52.62,76.62
ORD-2024-00637,C0091,2023-04-13,2023-04-13,1598,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,Lumen,6,2475.06,910.56,412.51,260.75,2023-04,2023,0,412.51,1564.5
ORD-2024-00638,C0193,2023-05-12,2023-05-12,1599,P0108,Etiquetas Flex 8,Oficina,Etiquetas,Patagonia,2,981.9,196.82,490.95,392.54,2023-05,2023,0,490.95,785.08
ORD-2024-00638,C0193,2023-05-12,2023-05-12,1600,P0092,Archivadores Nova 2,Oficina,Archivadores,Alerce,6,3697.92,1844.34,616.32,308.93,2023-05,2023,0,616.32,1853.58
ORD-2024-00638,C0193,2023-05-12,2023-05-12,1601,P0106,Etiquetas Eco 6,Oficina,Etiquetas,Vector,1,224.57,106.1,224.57,118.47,2023-05,2023,0,224.57,118.47
ORD-2024-00638,C0193,2023-05-12,2023-05-12,1602,P0016,Teléfonos Pro 6,Tecnología,Teléfonos,Orion,3,2104.11,984.93,779.3,382.7,2023-05,2023,0,701.37,1148.1
ORD-2024-00639,C0282,2023-12-01,2023-12-05,1603,P0034,Periféricos Flex 4,Tecnología,Periféricos,Orion,2,839.36,287.82,419.68,275.77,2023-12,2023,4,419.68,551.54
ORD-2024-00640,C0028,2024-03-08,2024-03-08,1604,P0022,Computadores Pro 2,Tecnología,Computadores,Altura,1,301.85,76.45,431.22,214.08,2024-03,2024,0,301.85,214.08
ORD-2024-00641,C0221,2024-03-12,2024-03-18,1605,P0068,Libreros Pro 8,Muebles,Libreros,Lumen,2,1085.33,268.92,638.43,415.12,2024-03,2024,6,542.665,830.24
ORD-2024-00641,C0221,2024-03-12,2024-03-18,1606,P0106,Etiquetas Eco 6,Oficina,Etiquetas,Vector,1,213.34,93.97,224.57,118.47,2024-03,2024,6,213.34,118.47
ORD-2024-00641,C0221,2024-03-12,2024-03-18,1607,P0005,Accesorios Flex 5,Tecnología,Accesorios,Vector,4,3566.68,1363.44,891.67,550.81,2024-03,2024,6,891.67,2203.24
ORD-2024-00642,C0208,2024-05-23,2024-05-27,1608,P0080,Almacenamiento Plus 10,Muebles,Almacenamiento,Patagonia,2,1344.89,586.84,791.11,381.74,2024-05,2024,4,672.445,763.48
ORD-2024-00642,C0208,2024-05-23,2024-05-27,1609,P0048,Sillas Plus 8,Muebles,Sillas,Orion,5,2501.72,-8.07,625.43,484.77,2024-05,2024,4,500.34399999999994,2423.85
ORD-2024-00642,C0208,2024-05-23,2024-05-27,1610,P0033,Periféricos Nova 3,Tecnología,Periféricos,Altura,8,7066.8,1526.96,883.35,692.48,2024-05,2024,4,883.35,5539.84
ORD-2024-00643,C0237,2024-03-20,2024-03-20,1611,P0004,Accesorios Eco 4,Tecnología,Accesorios,Orion,7,187.0,49.9,28.12,19.81,2024-03,2024,0,26.714285714285715,138.67
ORD-2024-00643,C0237,2024-03-20,2024-03-20,1612,P0036,Periféricos Nova 6,Tecnología,Periféricos,Patagonia,2,1228.08,457.64,877.2,420.81,2024-03,2024,0,614.04,841.62
ORD-2024-00644,C0279,2023-01-14,2023-01-18,1613,P0112,Sobres Pro 2,Oficina,Sobres,Orion,2,771.2,307.66,453.65,226.21,2023-01,2023,4,385.6,452.42
ORD-2024-00645,C0044,2023-07-20,2023-07-24,1614,P0043,Sillas Smart 3,Muebles,Sillas,Altura,2,1409.2,597.94,704.6,405.63,2023-07,2023,4,704.6,811.26
ORD-2024-00645,C0044,2023-07-20,2023-07-24,1615,P0047,Sillas Plus 7,Muebles,Sillas,Andes,5,2442.4,-77.8,697.83,520.77,2023-07,2023,4,488.48,2603.85
ORD-2024-00646,C0090,2023-04-27,2023-05-02,1616,P0058,Mesas Nova 8,Muebles,Mesas,Andes,7,1316.39,38.69,235.07,180.72,2023-04,2023,5,188.0557142857143,1265.04
ORD-2024-00646,C0090,2023-04-27,2023-05-02,1617,P0004,Accesorios Eco 4,Tecnología,Accesorios,Orion,4,112.48,33.24,28.12,19.81,2023-04,2023,5,28.12,79.24
ORD-2024-00646,C0090,2023-04-27,2023-05-02,1618,P0026,Computadores Plus 6,Tecnología,Computadores,Lumen,4,1527.49,67.34,477.34,378.15,2023-04,2023,5,381.8725,1512.6
ORD-2024-00647,C0131,2024-03-23,2024-03-26,1619,P0107,Etiquetas Pro 7,Oficina,Etiquetas,Orion,3,162.65,48.68,77.45,42.46,2024-03,2024,3,54.21666666666667,127.38
ORD-2024-00647,C0131,2024-03-23,2024-03-26,1620,P0035,Periféricos Nova 5,Tecnología,Periféricos,Orion,7,4282.38,542.93,764.71,538.76,2024-03,2024,3,611.7685714285715,3771.3199999999997
ORD-2024-00648,C0170,2024-10-03,2024-10-07,1621,P0086,Papelería Flex 6,Oficina,Papelería,Andes,8,5169.04,2185.68,646.13,372.92,2024-10,2024,4,646.13,2983.36
ORD-2024-00648,C0170,2024-10-03,2024-10-07,1622,P0003,Accesorios Plus 3,Tecnología,Accesorios,Altura,5,4124.23,694.93,868.26,685.1,2024-10,2024,4,824.8459999999999,3425.5
ORD-2024-00648,C0170,2024-10-03,2024-10-07,1623,P0106,Etiquetas Eco 6,Oficina,Etiquetas,Vector,5,1122.85,530.5,224.57,118.47,2024-10,2024,4,224.57,592.35
ORD-2024-00648,C0170,2024-10-03,2024-10-07,1624,P0041,Sillas Eco 1,Muebles,Sillas,Vector,3,463.56,161.85,154.52,100.57,2024-10,2024,4,154.52,301.71
ORD-2024-00649,C0153,2024-10-24,2024-10-30,1625,P0082,Papelería Eco 2,Oficina,Papelería,Orion,4,2363.44,1289.68,590.86,268.44,2024-10,2024,6,590.86,1073.76
ORD-2024-00649,C0153,2024-10-24,2024-10-30,1626,P0088,Papelería Eco 8,Oficina,Papelería,Patagonia,2,1113.34,280.76,695.84,422.85,2024-10,2024,6,556.67,845.7
ORD-2024-00649,C0153,2024-10-24,2024-10-30,1627,P0014,Teléfonos Pro 4,Tecnología,Teléfonos,Alerce,7,437.19,165.49,78.07,35.97,2024-10,2024,6,62.455714285714286,251.79
ORD-2024-00649,C0153,2024-10-24,2024-10-30,1628,P0028,Computadores Pro 8,Tecnología,Computadores,Lumen,8,3327.34,1333.85,462.13,240.82,2024-10,2024,6,415.9175,1926.56
ORD-2024-00650,C0246,2024-08-07,2024-08-09,1629,P0095,Archivadores Plus 5,Oficina,Archivadores,Altura,5,2636.25,1214.65,527.25,284.32,2024-08,2024,2,527.25,1421.6
ORD-2024-00650,C0246,2024-08-07,2024-08-09,1630,P0104,Etiquetas Nova 4,Oficina,Etiquetas,Altura,1,605.2,212.7,605.2,392.5,2024-08,2024,2,605.2,392.5
ORD-2024-00651,C0085,2024-03-17,2024-03-23,1631,P0007,Accesorios Nova 7,Tecnología,Accesorios,Alerce,8,2504.72,1356.08,313.09,143.58,2024-03,2024,6,313.09,1148.64
ORD-2024-00651,C0085,2024-03-17,2024-03-23,1632,P0008,Accesorios Plus 8,Tecnología,Accesorios,Andes,3,1189.8,364.23,396.6,275.19,2024-03,2024,6,396.59999999999997,825.5699999999999
ORD-2024-00651,C0085,2024-03-17,2024-03-23,1633,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,Lumen,2,543.13,197.11,285.86,173.76,2024-03,2024,6,271.565,347.52
ORD-2024-00651,C0085,2024-03-17,2024-03-23,1634,P0116,Sobres Flex 6,Oficina,Sobres,Patagonia,3,2322.57,867.42,774.19,485.05,2024-03,2024,6,774.19,1455.15
ORD-2024-00652,C0012,2025-01-18,2025-01-24,1635,P0105,Etiquetas Pro 5,Oficina,Etiquetas,Lumen,2,415.17,152.58,259.48,123.11,2025-01,2025,6,207.585,246.22
ORD-2024-00653,C0274,2023-05-22,2023-05-23,1636,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,Lumen,8,2805.07,731.41,412.51,260.75,2023-05,2023,1,350.63375,2086.0
ORD-2024-00653,C0274,2023-05-22,2023-05-23,1637,P0070,Libreros Eco 10,Muebles,Libreros,Andes,3,2300.07,886.26,766.69,471.27,2023-05,2023,1,766.69,1413.81
ORD-2024-00654,C0277,2023-02-17,2023-02-20,1638,P0108,Etiquetas Flex 8,Oficina,Etiquetas,Patagonia,4,1571.04,-9.08,490.95,392.54,2023-02,2023,3,392.76,1570.16
ORD-2024-00654,C0277,2023-02-17,2023-02-20,1639,P0077,Almacenamiento Nova 7,Muebles,Almacenamiento,Altura,7,766.43,390.95,109.49,53.64,2023-02,2023,3,109.49,375.48
ORD-2024-00655,C0081,2024-06-07,2024-06-10,1640,P0072,Almacenamiento Nova 2,Muebles,Almacenamiento,Patagonia,3,1446.86,106.45,688.98,428.1,2024-06,2024,3,482.28666666666663,1284.3000000000002
ORD-2024-00655,C0081,2024-06-07,2024-06-10,1641,P0075,Almacenamiento Plus 5,Muebles,Almacenamiento,Nova,8,4258.88,2090.48,532.36,271.05,2024-06,2024,3,532.36,2168.4
ORD-2024-00655,C0081,2024-06-07,2024-06-10,1642,P0030,Computadores Flex 10,Tecnología,Computadores,Alerce,2,1251.36,588.89,695.2,319.98,2024-06,2024,3,625.68,639.96
ORD-2024-00655,C0081,2024-06-07,2024-06-10,1643,P0102,Etiquetas Pro 2,Oficina,Etiquetas,Vector,7,3000.83,1090.18,428.69,272.95,2024-06,2024,3,428.69,1910.6499999999999
ORD-2024-00656,C0254,2024-07-19,2024-07-24,1644,P0046,Sillas Pro 6,Muebles,Sillas,Nova,2,118.82,26.97,84.87,45.1,2024-07,2024,5,59.41,90.2
ORD-2024-00656,C0254,2024-07-19,2024-07-24,1645,P0024,Computadores Nova 4,Tecnología,Computadores,Vector,5,4036.75,2022.4,807.35,402.87,2024-07,2024,5,807.35,2014.35
ORD-2024-00656,C0254,2024-07-19,2024-07-24,1646,P0090,Papelería Plus 10,Oficina,Papelería,Orion,5,3037.56,636.28,759.39,487.32,2024-07,2024,5,607.512,2436.6
ORD-2024-00656,C0254,2024-07-19,2024-07-24,1647,P0093,Archivadores Flex 3,Oficina,Archivadores,Vector,5,2499.48,1160.7,624.87,291.47,2024-07,2024,5,499.896,1457.3500000000001
ORD-2024-00657,C0262,2023-11-16,2023-11-17,1648,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,Andes,3,1339.85,143.56,525.43,396.24,2023-11,2023,1,446.6166666666666,1188.72
ORD-2024-00657,C0262,2023-11-16,2023-11-17,1649,P0106,Etiquetas Eco 6,Oficina,Etiquetas,Vector,7,1414.79,582.82,224.57,118.47,2023-11,2023,1,202.11285714285714,829.29
ORD-2024-00657,C0262,2023-11-16,2023-11-17,1650,P0001,Accesorios Flex 1,Tecnología,Accesorios,Alerce,4,1605.02,760.55,445.84,210.5,2023-11,2023,1,401.255,842.0
ORD-2024-00657,C0262,2023-11-16,2023-11-17,1651,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,Alerce,1,39.1,4.61,48.87,35.9,2023-11,2023,1,39.1,35.9
ORD-2024-00658,C0203,2024-05-06,2024-05-07,1652,P0055,Mesas Plus 5,Muebles,Mesas,Vector,1,579.11,239.96,579.11,339.15,2024-05,2024,1,579.11,339.15
ORD-2024-00659,C0110,2025-04-29,2025-04-29,1653,P0106,Etiquetas Eco 6,Oficina,Etiquetas,Vector,4,718.62,272.92,224.57,118.47,2025-04,2025,0,179.655,473.88
ORD-2024-00659,C0110,2025-04-29,2025-04-29,1654,P0061,Libreros Plus 1,Muebles,Libreros,Altura,7,6127.52,2881.27,875.36,463.75,2025-04,2025,0,875.36,3246.25
ORD-2024-00660,C0023,2023-09-18,2023-09-20,1655,P0117,Sobres Eco 7,Oficina,Sobres,Vector,3,1900.92,137.92,745.46,569.49,2023-09,2023,2,633.64,1708.47
ORD-2024-00661,C0155,2024-05-22,2024-05-23,1656,P0090,Papelería Plus 10,Oficina,Papelería,Orion,5,3417.26,1052.3,759.39,487.32,2024-05,2024,1,683.452,2436.6
ORD-2024-00661,C0155,2024-05-22,2024-05-23,1657,P0052,Mesas Nova 2,Muebles,Mesas,Lumen,2,691.81,-93.9,494.15,377.7,2024-05,2024,1,345.905,755.4
ORD-2024-00662,C0034,2025-03-01,2025-03-05,1658,P0111,Sobres Flex 1,Oficina,Sobres,Lumen,7,2522.81,281.74,514.86,299.56,2025-03,2025,4,360.40142857142854,2096.92
ORD-2024-00663,C0050,2023-10-06,2023-10-06,1659,P0108,Etiquetas Flex 8,Oficina,Etiquetas,Patagonia,6,2945.7,590.46,490.95,392.54,2023-10,2023,0,490.95,2355.2400000000002
ORD-2024-00663,C0050,2023-10-06,2023-10-06,1660,P0034,Periféricos Flex 4,Tecnología,Periféricos,Orion,7,2790.87,848.8,419.68,275.77,2023-10,2023,0,398.69571428571425,1930.3899999999999
ORD-2024-00664,C0282,2024-03-26,2024-03-28,1661,P0042,Sillas Flex 2,Muebles,Sillas,Vector,6,3006.77,682.52,556.81,376.71,2024-03,2024,2,501.12833333333333,2260.2599999999998
ORD-2024-00665,C0057,2023-05-08,2023-05-12,1662,P0090,Papelería Plus 10,Oficina,Papelería,Orion,7,5315.73,1904.49,759.39,487.32,2023-05,2023,4,759.39,3411.24
ORD-2024-00665,C0057,2023-05-08,2023-05-12,1663,P0061,Libreros Plus 1,Muebles,Libreros,Altura,2,1400.58,447.48,875.36,463.75,2023-05,2023,4,700.29,927.5
ORD-2024-00666,C0117,2024-09-02,2024-09-06,1664,P0041,Sillas Eco 1,Muebles,Sillas,Vector,4,494.46,68.65,154.52,100.57,2024-09,2024,4,123.615,402.28
ORD-2024-00666,C0117,2024-09-02,2024-09-06,1665,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,Lumen,5,1214.91,357.05,285.86,173.76,2024-09,2024,4,242.98200000000003,868.8
ORD-2024-00666,C0117,2024-09-02,2024-09-06,1666,P0049,Sillas Smart 9,Muebles,Sillas,Orion,8,2312.96,617.36,289.12,211.95,2024-09,2024,4,289.12,1695.6
ORD-2024-00666,C0117,2024-09-02,2024-09-06,1667,P0104,Etiquetas Nova 4,Oficina,Etiquetas,Altura,3,1634.04,454.34,605.2,392.5,2024-09,2024,4,544.68,1177.5
ORD-2024-00667,C0092,2023-02-18,2023-02-20,1668,P0056,Mesas Flex 6,Muebles,Mesas,Orion,8,3856.96,497.24,602.65,441.66,2023-02,2023,2,482.12,3533.28
ORD-2024-00667,C0092,2023-02-18,2023-02-20,1669,P0034,Periféricos Flex 4,Tecnología,Periféricos,Orion,3,1259.04,431.73,419.68,275.77,2023-02,2023,2,419.68,827.31
ORD-2024-00667,C0092,2023-02-18,2023-02-20,1670,P0041,Sillas Eco 1,Muebles,Sillas,Vector,7,919.39,216.05,154.52,100.57,2023-02,2023,2,131.34142857142857,703.99
ORD-2024-00667,C0092,2023-02-18,2023-02-20,1671,P0044,Sillas Plus 4,Muebles,Sillas,Orion,1,509.98,37.17,728.55,448.12,2023-02,2023,2,509.98,448.12
ORD-2024-00668,C0164,2023-08-15,2023-08-16,1672,P0032,Periféricos Eco 2,Tecnología,Periféricos,Vector,6,3907.39,816.77,723.59,506.45,2023-08,2023,1,651.2316666666667,3038.7
ORD-2024-00668,C0164,2023-08-15,2023-08-16,1673,P0101,Etiquetas Eco 1,Oficina,Etiquetas,Nova,3,1736.13,579.12,578.71,385.67,2023-08,2023,1,578.71,1157.01
ORD-2024-00669,C0149,2023-02-25,2023-02-25,1674,P0002,Accesorios Smart 2,Tecnología,Accesorios,Vector,7,70.42,28.98,10.06,5.92,2023-02,2023,0,10.06,41.44
ORD-2024-00670,C0090,2023-06-05,2023-06-07,1675,P0040,Periféricos Eco 10,Tecnología,Periféricos,Andes,7,5194.07,2180.01,742.01,430.58,2023-06,2023,2,742.01,3014.06
ORD-2024-00670,C0090,2023-06-05,2023-06-07,1676,P0050,Sillas Nova 10,Muebles,Sillas,Lumen,1,241.63,111.79,241.63,129.84,2023-06,2023,2,241.63,129.84
ORD-2024-00670,C0090,2023-06-05,2023-06-07,1677,P0091,Archivadores Flex 1,Oficina,Archivadores,Alerce,2,1030.58,326.18,515.29,352.2,2023-06,2023,2,515.29,704.4
ORD-2024-00670,C0090,2023-06-05,2023-06-07,1678,P0069,Libreros Smart 9,Muebles,Libreros,Patagonia,7,4675.02,1384.67,667.86,470.05,2023-06,2023,2,667.86,3290.35
ORD-2024-00671,C0056,2024-04-30,2024-05-04,1679,P0026,Computadores Plus 6,Tecnología,Computadores,Lumen,2,954.68,198.38,477.34,378.15,2024-04,2024,4,477.34,756.3
ORD-2024-00671,C0056,2024-04-30,2024-05-04,1680,P0057,Mesas Smart 7,Muebles,Mesas,Patagonia,1,464.23,139.92,515.81,325.42,2024-04,2024,4,464.23,325.42
ORD-2024-00672,C0135,2023-06-18,2023-06-23,1681,P0027,Computadores Flex 7,Tecnología,Computadores,Alerce,5,188.48,94.05,39.68,18.7,2023-06,2023,5,37.696,93.5
ORD-2024-00673,C0176,2023-08-22,2023-08-25,1682,P0105,Etiquetas Pro 5,Oficina,Etiquetas,Lumen,3,661.67,269.77,259.48,123.11,2023-08,2023,3,220.55666666666664,369.33
ORD-2024-00673,C0176,2023-08-22,2023-08-25,1683,P0040,Periféricos Eco 10,Tecnología,Periféricos,Andes,3,2226.03,934.29,742.01,430.58,2023-08,2023,3,742.0100000000001,1291.74
ORD-2024-00673,C0176,2023-08-22,2023-08-25,1684,P0065,Libreros Pro 5,Muebles,Libreros,Nova,6,2315.47,1052.8,428.79,212.81,2023-08,2023,3,385.91166666666663,1276.8600000000001
ORD-2024-00674,C0025,2023-02-02,2023-02-07,1685,P0044,Sillas Plus 4,Muebles,Sillas,Orion,3,2076.37,716.9,728.55,448.12,2023-02,2023,5,692.1233333333333,1344.3600000000001
ORD-2024-00674,C0025,2023-02-02,2023-02-07,1686,P0015,Teléfonos Plus 5,Tecnología,Teléfonos,Nova,3,1990.72,458.42,698.5,515.6,2023-02,2023,5,663.5733333333334,1546.8000000000002
ORD-2024-00674,C0025,2023-02-02,2023-02-07,1687,P0037,Periféricos Nova 7,Tecnología,Periféricos,Orion,8,2311.84,1051.44,288.98,157.55,2023-02,2023,5,288.98,1260.4
ORD-2024-00674,C0025,2023-02-02,2023-02-07,1688,P0098,Archivadores Nova 8,Oficina,Archivadores,Lumen,4,888.86,227.66,233.91,164.53,2023-02,2023,5,222.215,658.12
ORD-2024-00675,C0251,2023-06-23,2023-06-23,1689,P0092,Archivadores Nova 2,Oficina,Archivadores,Alerce,1,616.32,307.39,616.32,308.93,2023-06,2023,0,616.32,308.93
ORD-2024-00675,C0251,2023-06-23,2023-06-23,1690,P0078,Almacenamiento Eco 8,Muebles,Almacenamiento,Andes,7,1996.46,1035.0,300.22,135.39,2023-06,2023,0,285.2085714285714,947.7299999999999
ORD-2024-00675,C0251,2023-06-23,2023-06-23,1691,P0043,Sillas Smart 3,Muebles,Sillas,Altura,4,2818.4,1195.88,704.6,405.63,2023-06,2023,0,704.6,1622.52
ORD-2024-00676,C0167,2025-01-06,2025-01-10,1692,P0113,Sobres Smart 3,Oficina,Sobres,Patagonia,5,3045.05,1164.25,609.01,376.16,2025-01,2025,4,609.01,1880.8000000000002
ORD-2024-00676,C0167,2025-01-06,2025-01-10,1693,P0066,Libreros Smart 6,Muebles,Libreros,Lumen,2,575.76,229.54,359.85,174.82,2025-01,2025,4,287.88,349.64
ORD-2024-00677,C0264,2023-03-10,2023-03-16,1694,P0034,Periféricos Flex 4,Tecnología,Periféricos,Orion,5,1678.72,374.83,419.68,275.77,2023-03,2023,6,335.744,1378.85
ORD-2024-00677,C0264,2023-03-10,2023-03-16,1695,P0105,Etiquetas Pro 5,Oficina,Etiquetas,Lumen,6,1556.88,818.22,259.48,123.11,2023-03,2023,6,259.48,738.66
ORD-2024-00677,C0264,2023-03-10,2023-03-16,1696,P0058,Mesas Nova 8,Muebles,Mesas,Andes,2,470.14,108.7,235.07,180.72,2023-03,2023,6,235.07,361.44
ORD-2024-00678,C0124,2024-10-21,2024-10-25,1697,P0103,Etiquetas Nova 3,Oficina,Etiquetas,Alerce,7,3770.2,1364.79,538.6,343.63,2024-10,2024,4,538.6,2405.41
